custid,firstorder,lastorder,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,retained,eopenrate,avg_order,paperless,city
WTCQLW,06/01/2010,06/01/2010,11,373.26,1,0,Rural,0,Web,Discount,0,1,23.33333333,53.12,1,MAA
75YN7M,19/11/2009,19/11/2009,5,61.04,0,1,Urban,0,Web,No Offer,1,1,6.896551724,40.02,1,DEL
VF44F6,19/11/2009,19/11/2009,1,29.99,0,1,Urban,1,Phone,Buy One Get One,0,1,32.14285714,40.2,1,BOM
ZS49TT,24/11/2009,24/11/2009,9,242.24,1,0,Urban,0,Phone,Buy One Get One,0,0,0,45.02,1,BOM
WNQTHC,19/11/2009,02/12/2009,1,203.92,1,1,Urban,0,Phone,Buy One Get One,0,1,30.76923077,113.95,1,BOM
DBDH38,19/11/2009,19/11/2009,5,457.54,1,0,Surburban,0,Web,Discount,0,1,18.60465116,40.2,1,BOM
2JJSEQ,19/11/2009,19/11/2009,5,181.8,1,0,Surburban,0,Web,Buy One Get One,0,1,11.53846154,29,1,MAA
BZKXX4,19/11/2009,28/11/2009,10,71.78,1,0,Surburban,0,Web,No Offer,0,1,45,57.91,1,MAA
JYA2AN,19/11/2009,19/11/2009,7,1306.86,1,1,Urban,1,Web,Buy One Get One,1,1,33.33333333,29.02,1,DEL
CXJVXY,19/11/2009,03/12/2009,9,150.82,0,1,Urban,0,Phone,No Offer,0,1,9.677419355,40.58,1,BOM
ZLFW2J,19/11/2009,19/11/2009,7,136.68,0,1,Urban,1,Web,Discount,0,1,6.25,40.2,1,BOM
SLDWBG,24/11/2009,12/01/2010,2,436.11,1,0,Surburban,0,Multichannel,Discount,0,1,55.55555556,114.61,1,BOM
GHBSM4,19/11/2009,19/11/2009,9,46.62,1,0,Urban,1,Phone,No Offer,0,1,45.94594595,158.76,1,BOM
8X75G5,26/11/2009,26/11/2009,5,29.99,0,1,Urban,0,Phone,Buy One Get One,1,1,0,40.02,1,BOM
SD84YL,07/12/2009,07/12/2009,9,188.2,0,1,Urban,1,Web,No Offer,0,1,11.11111111,50.38,1,MAA
M38GZS,19/11/2009,19/11/2009,9,83.75,0,1,Urban,1,Web,Buy One Get One,0,0,41.66666667,1.02,1,DEL
CQ7QMH,19/11/2009,19/11/2009,3,216.41,1,0,Surburban,1,Web,Buy One Get One,1,1,6.896551724,40.2,1,BOM
NUJ8V4,19/11/2009,19/11/2009,6,78.94,0,1,Urban,0,Web,Discount,1,1,14.28571429,35,1,DEL
4KE9TR,07/12/2009,07/12/2009,5,225.3,0,1,Urban,0,Multichannel,No Offer,0,1,37.93103448,114.05,1,DEL
BP7F42,19/11/2009,19/11/2009,3,116.47,0,1,Surburban,0,Phone,Buy One Get One,0,1,55.55555556,31.02,1,DEL
CJGU9K,19/11/2009,19/11/2009,10,129.12,1,0,Surburban,0,Web,Buy One Get One,1,0,92.30769231,40,1,MAA
FSPMFA,19/11/2009,19/11/2009,9,48.26,1,0,Surburban,0,Phone,No Offer,0,1,0,40.22,1,MAA
R2VUDJ,19/11/2009,25/12/2009,11,29.99,1,0,Surburban,1,Web,No Offer,0,1,0,35.39,1,DEL
6TA7VV,19/11/2009,19/11/2009,12,88.73,1,0,Urban,1,Web,Discount,0,1,7.142857143,31,1,MAA
BSTWMP,19/11/2009,19/11/2009,10,76.53,1,0,Surburban,1,Phone,No Offer,0,1,20,39.95,1,MAA
685VNR,19/11/2009,19/11/2009,4,709.55,1,0,Urban,1,Phone,Discount,0,1,20.58823529,40.2,1,DEL
YSFG6L,19/11/2009,19/11/2009,1,183.53,0,1,Urban,0,Phone,No Offer,0,1,0,45.02,1,BOM
32EFYG,19/11/2009,19/11/2009,1,127.52,0,1,Urban,1,Web,Buy One Get One,0,1,3.225806452,40.2,1,BOM
YLAHRZ,19/11/2009,19/11/2009,6,29.99,1,0,Urban,1,Phone,No Offer,0,1,34.61538462,31.02,1,BOM
2FMKH9,19/11/2009,19/11/2009,5,29.99,1,0,Surburban,0,Web,Discount,0,1,48,35,1,MAA
BLGEVY,19/11/2009,19/11/2009,6,392.43,0,1,Urban,0,Web,Discount,0,1,100,40.02,1,DEL
WHW7PG,19/11/2009,19/11/2009,3,29.99,1,0,Surburban,0,Web,Buy One Get One,0,0,60,31,1,MAA
JPPTLN,10/12/2009,10/12/2009,7,29.99,1,0,Urban,1,Phone,Discount,0,1,20.83333333,79.7,1,MAA
USF6AK,19/11/2009,19/11/2009,4,59.04,1,0,Surburban,0,Web,No Offer,1,1,56.75675676,84.99,1,DEL
K79ZE8,16/12/2009,16/12/2009,3,113.6,0,1,Urban,0,Web,No Offer,0,1,33.33333333,36.95,1,BLR
8YSEH8,19/11/2009,19/11/2009,2,457.46,1,1,Rural,0,Web,Discount,0,1,100,35,1,MAA
QS3SLK,19/11/2009,19/11/2009,1,468.43,0,1,Urban,0,Multichannel,Discount,0,1,22.22222222,1,1,MAA
V97S86,19/11/2009,19/11/2009,4,270.17,0,1,Urban,0,Multichannel,Buy One Get One,1,1,0,40.02,1,BOM
Q7T4V6,19/11/2009,19/11/2009,5,355.04,1,0,Rural,0,Phone,Buy One Get One,0,0,80,1,1,MAA
3UBQ2F,25/11/2009,25/11/2009,7,187.13,1,0,Surburban,0,Phone,Buy One Get One,0,1,66.66666667,128.7,1,MAA
DD2RG2,19/11/2009,19/11/2009,1,689.26,1,0,Surburban,1,Multichannel,Buy One Get One,1,1,35.13513514,45.02,1,BOM
BCQX7J,19/11/2009,19/11/2009,1,29.99,0,1,Surburban,1,Phone,Buy One Get One,0,1,17.39130435,38.46,1,MAA
FF3K6E,02/12/2009,02/12/2009,12,82.28,0,1,Urban,0,Phone,Discount,0,1,11.11111111,70.74,1,MAA
9EWXVU,19/11/2009,19/11/2009,9,467.14,1,1,Urban,1,Web,Discount,0,1,39.28571429,45.02,1,DEL
KWC8M4,19/11/2009,19/11/2009,8,53.77,1,0,Surburban,1,Web,Buy One Get One,0,1,3.333333333,1,1,MAA
W7PZMS,19/11/2009,13/01/2010,1,29.99,0,1,Surburban,1,Web,Discount,0,1,5.882352941,50.21,1,MAA
6CBW9H,19/11/2009,19/11/2009,7,550.23,1,0,Urban,1,Multichannel,Discount,0,1,7.894736842,40.2,1,BOM
UBLWW2,20/11/2009,20/11/2009,10,291.01,0,1,Urban,1,Phone,Discount,0,1,6.451612903,44.44,1,BLR
9LAVHW,23/11/2009,23/11/2009,6,57.52,0,1,Surburban,0,Phone,Buy One Get One,0,1,47.61904762,40.02,1,BOM
F2L6V8,19/11/2009,19/11/2009,1,358.06,0,1,Urban,0,Phone,Buy One Get One,0,1,25,35,1,MAA
W285QA,19/11/2009,19/11/2009,3,29.99,1,0,Rural,1,Web,Discount,1,1,0,47.75,1,MAA
488DVU,19/11/2009,19/11/2009,3,227.12,1,1,Surburban,1,Multichannel,Discount,1,1,32.14285714,29,1,MAA
SW5ZAG,19/11/2009,19/11/2009,10,153.27,0,1,Rural,0,Web,Buy One Get One,0,1,19.35483871,1,1,MAA
X9Q3TJ,19/11/2009,19/11/2009,10,296.73,0,1,Urban,1,Phone,Buy One Get One,0,1,13.33333333,40.02,1,BOM
KYRHVP,19/11/2009,09/01/2010,7,155.86,0,1,Urban,0,Web,Discount,0,1,23.80952381,41.72,1,MAA
SNUTZT,20/11/2009,11/12/2009,8,202.77,0,1,Urban,0,Phone,Buy One Get One,1,1,86.95652174,78.68,1,BLR
LWF45H,19/11/2009,19/11/2009,9,193.91,1,0,Surburban,0,Phone,Discount,0,1,13.33333333,45.02,1,DEL
865R2U,19/11/2009,19/11/2009,10,29.99,0,1,Urban,1,Phone,Discount,0,1,13.79310345,76.15,1,BOM
REC6S6,19/11/2009,19/11/2009,2,92.91,1,0,Surburban,1,Phone,No Offer,0,1,0,45.02,1,BOM
ZRVYWD,24/11/2009,24/11/2009,11,311.25,1,0,Urban,0,Multichannel,Discount,0,1,16.66666667,60.54,1,BOM
5BPUPW,19/11/2009,19/11/2009,11,29.99,0,1,Urban,0,Web,Buy One Get One,1,0,100,45.02,1,BOM
H3RN7A,02/12/2009,02/12/2009,10,29.99,0,1,Surburban,1,Phone,Discount,0,1,11.11111111,40.02,1,BOM
SZZ5KQ,19/11/2009,19/11/2009,10,30.1,0,1,Urban,0,Phone,Discount,0,1,19.44444444,40.2,1,MAA
9V27VN,26/11/2009,15/01/2010,11,121.1,0,1,Urban,0,Web,Discount,1,1,28.57142857,48.37,1,DEL
VRV9BJ,19/11/2009,19/11/2009,7,245.46,0,1,Surburban,0,Phone,No Offer,1,0,0,40.02,1,BOM
YY38T8,20/11/2009,20/11/2009,1,185.46,0,1,Surburban,0,Web,Discount,0,1,13.79310345,38.45,1,DEL
ZABPKS,20/11/2009,20/11/2009,1,326.61,0,1,Urban,0,Multichannel,Buy One Get One,1,1,0,40.2,1,DEL
CPJR5N,20/11/2009,20/11/2009,1,305.95,1,0,Urban,0,Multichannel,Buy One Get One,0,1,9.375,45.02,1,BOM
X7ZZ6X,20/11/2009,20/11/2009,1,41.58,0,1,Surburban,1,Phone,Discount,0,1,21.95121951,40.02,1,BOM
WA9WWM,20/11/2009,20/11/2009,12,91.88,0,1,Surburban,0,Phone,Buy One Get One,0,1,0,40.2,1,BOM
F4U7A2,20/11/2009,20/11/2009,1,363.03,1,0,Urban,1,Web,Discount,0,1,74.07407407,40.2,1,MAA
MG43L4,20/11/2009,20/11/2009,7,110.43,0,1,Rural,1,Phone,Discount,0,1,0,45.02,1,DEL
GZPT66,20/11/2009,20/11/2009,9,340.24,0,1,Surburban,0,Phone,No Offer,0,1,2.941176471,40.02,1,DEL
HS4JPY,20/11/2009,20/11/2009,10,29.99,1,0,Surburban,0,Phone,Buy One Get One,0,0,23.07692308,45.02,1,BOM
RZUA5J,20/11/2009,20/11/2009,6,37.23,0,1,Urban,1,Web,Discount,0,1,3.225806452,40.02,1,BOM
9KBK7W,20/11/2009,20/11/2009,9,83.54,0,1,Rural,1,Web,Discount,0,1,4.761904762,40.2,1,BOM
C47NXN,20/11/2009,27/11/2009,11,111.49,1,0,Urban,1,Phone,Discount,0,1,10.71428571,34.04,1,BOM
KBBRM4,20/11/2009,20/11/2009,12,31.94,1,0,Surburban,0,Phone,Discount,0,1,92.85714286,40.02,1,DEL
PDRUJP,20/11/2009,20/11/2009,2,1286.73,1,1,Rural,1,Multichannel,Buy One Get One,1,1,3.225806452,47.88,1,BOM
26DDW5,20/11/2009,20/11/2009,12,357.76,1,1,Urban,0,Web,Buy One Get One,1,1,6.976744186,40.02,1,DEL
Q9CFJW,20/11/2009,20/11/2009,4,234.21,0,1,Urban,0,Multichannel,Buy One Get One,0,1,19.35483871,40.02,1,DEL
SWCSCE,20/11/2009,08/01/2010,4,123.11,0,1,Urban,0,Phone,Discount,0,1,33.33333333,44.95,1,DEL
R5C3N4,20/11/2009,20/11/2009,10,368.27,1,1,Urban,0,Multichannel,Buy One Get One,0,1,18.18181818,40.02,1,DEL
CCQEDU,20/11/2009,20/11/2009,12,160.09,0,1,Rural,1,Phone,Buy One Get One,0,1,5.263157895,40.02,1,DEL
C93GE7,20/11/2009,12/01/2010,1,164.71,1,0,Urban,0,Web,Buy One Get One,0,1,50,33.06,1,BOM
EE4PDQ,20/11/2009,25/12/2009,7,374.26,1,0,Surburban,0,Web,Discount,1,1,6.25,35.39,1,DEL
95PV6A,20/11/2009,20/11/2009,4,51.73,0,1,Surburban,0,Phone,Buy One Get One,0,1,11.62790698,40.02,1,DEL
CTTKFG,20/11/2009,20/11/2009,4,345.04,1,0,Surburban,0,Phone,Discount,0,1,13.33333333,40.02,1,DEL
A7CVB2,20/11/2009,20/11/2009,10,139.67,1,0,Surburban,1,Web,Buy One Get One,0,1,95.65217391,40.02,1,DEL
XCR2WB,20/11/2009,20/11/2009,9,29.99,0,1,Surburban,0,Web,Buy One Get One,0,1,16.12903226,40.02,1,BOM
6PCNE9,20/11/2009,20/11/2009,2,276.58,1,0,Surburban,0,Web,No Offer,1,1,23.33333333,40.02,1,DEL
ELD8NZ,20/11/2009,20/11/2009,9,191.6,0,1,Urban,0,Phone,Discount,0,1,0,40.02,1,DEL
DN7SYQ,20/11/2009,13/01/2010,8,534.96,1,0,Surburban,1,Multichannel,Buy One Get One,1,1,59.25925926,55.53,1,DEL
3T7JP8,20/11/2009,20/11/2009,3,44.55,1,0,Urban,0,Phone,Discount,0,1,0,39.95,1,BLR
D9URBN,20/11/2009,20/11/2009,5,156.69,0,1,Rural,0,Web,Discount,1,1,33.33333333,40.02,1,BOM
GVL8PT,07/12/2009,17/01/2010,5,388.74,1,0,Surburban,0,Phone,Discount,0,1,46.15384615,90.9,1,MAA
WRLAP2,20/11/2009,20/11/2009,4,828.07,1,1,Urban,1,Multichannel,Buy One Get One,0,1,13.33333333,40.02,0,BOM
53ZN77,20/11/2009,20/11/2009,4,114.53,0,1,Surburban,0,Phone,Discount,0,1,75,105.88,1,BOM
3C555T,20/11/2009,20/11/2009,3,291.43,1,0,Surburban,0,Phone,No Offer,0,1,0,45.02,1,DEL
UZ8FY8,20/11/2009,20/11/2009,2,144.47,0,1,Rural,0,Web,Buy One Get One,0,1,17.24137931,45.02,1,DEL
AMFB62,21/11/2009,21/11/2009,6,668.02,1,1,Rural,1,Web,Buy One Get One,0,1,0,40.02,1,DEL
PCL58Z,20/11/2009,04/01/2010,2,33.18,0,1,Urban,1,Web,Discount,0,1,18.42105263,44.6,1,DEL
EVDGXX,20/11/2009,20/11/2009,10,29.99,0,1,Urban,1,Phone,Buy One Get One,0,1,0,45.1,1,BOM
HDR9ZP,20/11/2009,20/11/2009,6,410.3,1,0,Surburban,0,Web,Buy One Get One,0,1,34.7826087,40.02,1,DEL
RMW2ZF,20/11/2009,05/01/2010,5,90.38,0,1,Surburban,0,Web,Discount,0,0,100,34.44,1,BOM
62V2KG,01/12/2009,01/12/2009,4,53.06,0,1,Surburban,1,Web,Buy One Get One,0,1,15.625,45.02,1,BOM
B7RT3U,20/11/2009,20/11/2009,10,97.11,0,1,Urban,0,Phone,No Offer,0,1,9.677419355,40.25,1,BOM
KCLK7H,20/11/2009,20/11/2009,1,345.86,0,1,Surburban,0,Web,Buy One Get One,0,1,0,40.02,1,BOM
2QPPA6,20/11/2009,20/11/2009,11,357.42,0,1,Urban,0,Web,No Offer,0,1,0,40.02,1,DEL
SXA6E7,20/11/2009,15/01/2010,7,286.9,1,0,Urban,1,Web,Discount,0,1,62.06896552,74.36,1,MAA
X5DQJ9,20/11/2009,20/11/2009,4,55.2,0,1,Surburban,1,Web,No Offer,0,1,58.33333333,40.02,1,BOM
BD6D89,20/11/2009,20/11/2009,1,908.64,1,1,Surburban,1,Phone,Discount,0,1,13.79310345,64.76,0,BOM
XN6FD3,18/11/2009,02/12/2009,1,85.36,0,1,Rural,1,Phone,Buy One Get One,0,1,88,45.41,1,BOM
M9FH5Q,20/11/2009,20/11/2009,11,29.99,0,1,Surburban,1,Phone,Discount,0,1,20,90.57,1,MAA
QGQ29Z,20/11/2009,20/11/2009,4,285.49,0,1,Urban,0,Web,Buy One Get One,0,1,45,47.7,1,MAA
U39SC8,20/11/2009,20/11/2009,12,653.22,0,1,Rural,1,Phone,Buy One Get One,0,1,15.15151515,40.02,1,BOM
RM6Y7G,20/11/2009,20/11/2009,4,610.55,1,0,Rural,1,Multichannel,No Offer,0,1,11.11111111,41.23,1,BOM
KN4U5A,20/11/2009,20/11/2009,7,83.64,0,1,Urban,1,Web,Discount,0,1,64.70588235,40.02,1,DEL
8M4LCR,20/11/2009,20/11/2009,5,47.34,0,1,Rural,1,Web,No Offer,0,1,8.823529412,40.02,1,DEL
9CYW5X,20/11/2009,20/11/2009,6,31.88,0,1,Surburban,0,Phone,Buy One Get One,0,1,26.66666667,62.93,1,BOM
9AMABX,20/11/2009,15/01/2010,7,29.99,0,1,Urban,0,Phone,Discount,1,1,0,33.84,1,BOM
UNK45H,20/11/2009,21/12/2009,6,140.94,1,0,Surburban,0,Web,No Offer,0,1,33.33333333,45.37,1,DEL
BCGF9A,13/01/2010,13/01/2010,12,458.83,1,1,Surburban,0,Phone,Buy One Get One,0,1,30,40.02,1,DEL
LNDZ6H,20/11/2009,20/11/2009,8,112.92,1,0,Surburban,0,Web,Buy One Get One,1,1,54.16666667,40.02,1,DEL
X6AJZT,30/11/2009,11/01/2010,2,127.96,0,1,Urban,1,Phone,Buy One Get One,0,1,41.66666667,62.54,1,MAA
D5W89D,21/11/2009,21/11/2009,6,421.84,1,0,Surburban,0,Multichannel,Buy One Get One,0,1,45.45454545,44.45,1,MAA
VX4QJX,20/11/2009,20/11/2009,10,91.74,1,0,Urban,1,Web,Buy One Get One,0,1,52.17391304,29,1,MAA
DLQ7KN,20/11/2009,20/11/2009,2,118.72,1,0,Surburban,0,Web,No Offer,0,1,3.225806452,1,1,MAA
SY73SA,20/11/2009,20/11/2009,11,169.89,0,1,Urban,1,Web,Buy One Get One,0,1,50,29,1,MAA
BESK4N,20/11/2009,20/11/2009,3,476.42,1,1,Surburban,1,Multichannel,Buy One Get One,0,1,84.61538462,29,1,MAA
UR8KF9,20/11/2009,20/11/2009,2,159.26,0,1,Rural,1,Phone,Buy One Get One,0,1,26.66666667,40.02,1,BOM
U9VP7E,20/11/2009,20/11/2009,5,130.22,0,1,Rural,0,Phone,No Offer,0,1,27.5862069,40.02,1,BOM
Z8W9KB,20/11/2009,20/11/2009,1,223.93,1,1,Urban,1,Phone,Discount,0,0,40,40.02,1,BOM
W7QZSL,20/11/2009,04/12/2009,2,583.53,1,0,Urban,1,Web,Buy One Get One,0,1,10.71428571,40.08,1,BOM
KATH3L,20/11/2009,20/11/2009,3,128.31,1,0,Rural,0,Phone,Discount,0,1,6.451612903,40.2,1,BOM
T67V7E,20/11/2009,20/11/2009,9,341.92,0,1,Surburban,0,Phone,Discount,0,1,6.666666667,1.02,1,MAA
ZZADXG,20/11/2009,20/11/2009,6,50.06,1,0,Surburban,0,Phone,No Offer,0,0,45.45454545,45.3,1,BOM
DU5S56,20/11/2009,01/01/2010,2,266.76,0,1,Urban,1,Phone,No Offer,0,1,22.22222222,46.24,1,MAA
FYJ3UR,20/11/2009,20/11/2009,8,513.66,0,1,Rural,1,Multichannel,Discount,0,1,25,31.02,1,MAA
ZXD5WP,20/11/2009,20/11/2009,10,157.16,1,0,Surburban,0,Phone,Buy One Get One,0,1,34.61538462,40.2,1,DEL
ZUXT85,20/11/2009,20/11/2009,2,334.55,0,1,Surburban,1,Phone,Buy One Get One,0,1,18.18181818,40.2,1,DEL
S7J663,20/11/2009,11/12/2009,1,586.33,0,1,Urban,1,Web,Buy One Get One,1,1,33.33333333,42.84,1,MAA
PQLWFZ,20/11/2009,20/11/2009,10,29.99,0,1,Surburban,0,Phone,No Offer,1,1,10,1,1,MAA
YYRQ4W,06/11/2009,06/11/2009,3,901.85,1,0,Rural,1,Phone,Buy One Get One,0,1,59.09090909,50,1,MAA
5GEE8E,20/11/2009,20/11/2009,12,277.19,1,0,Urban,1,Multichannel,Buy One Get One,0,1,6.25,1,1,MAA
4L6JL2,23/11/2009,23/11/2009,10,68.19,1,0,Urban,0,Web,Discount,0,1,30,40.02,1,DEL
VQ6SMN,20/11/2009,20/11/2009,6,99.42,0,1,Surburban,0,Web,Discount,1,1,76.47058824,1.02,1,MAA
3JK5RK,20/11/2009,20/11/2009,9,88.87,1,0,Urban,0,Phone,Buy One Get One,0,1,10.52631579,1,1,MAA
JUNBEG,20/11/2009,20/11/2009,6,1190.08,1,1,Urban,1,Phone,No Offer,0,1,35.71428571,40.2,1,BOM
W76U39,20/11/2009,20/11/2009,9,102.68,0,1,Urban,0,Phone,Buy One Get One,1,1,9.677419355,1,1,MAA
B2NYTW,20/11/2009,20/11/2009,3,62.32,0,1,Surburban,1,Phone,No Offer,0,1,3.448275862,39.69,1,MAA
RT7JRA,20/11/2009,20/11/2009,7,29.99,1,0,Surburban,1,Web,Buy One Get One,0,1,6.896551724,40.02,1,BOM
ZBK9UR,20/11/2009,20/11/2009,1,29.99,1,0,Urban,1,Web,No Offer,0,1,37.5,39.95,1,MAA
4JPT7R,20/11/2009,10/01/2010,9,34.32,1,0,Surburban,1,Web,Buy One Get One,0,1,96.55172414,61.98,1,BOM
2JKUZU,20/11/2009,09/12/2009,11,150.21,1,0,Rural,0,Web,Discount,0,1,89.28571429,92.64,1,BLR
TMGNSX,20/11/2009,20/11/2009,9,210.21,1,0,Urban,0,Phone,No Offer,0,1,16.66666667,40.02,1,BOM
EUCVVD,20/11/2009,20/11/2009,4,451.15,1,1,Urban,1,Web,Buy One Get One,0,1,3.225806452,40.83,1,BOM
R2DQB8,20/11/2009,20/11/2009,1,526.28,0,1,Rural,1,Phone,No Offer,1,1,0,45.02,1,BOM
EZ5JLR,20/11/2009,20/11/2009,1,1281.99,1,0,Urban,1,Phone,Buy One Get One,0,1,41.66666667,65.5,1,DEL
H9ZREX,20/11/2009,20/11/2009,10,29.99,1,0,Surburban,1,Web,Discount,0,1,100,1,1,MAA
FRPDGQ,20/11/2009,20/11/2009,7,29.99,1,0,Surburban,1,Web,No Offer,0,1,0,40.2,1,BOM
7KCVCT,20/11/2009,20/11/2009,1,29.99,0,1,Urban,0,Phone,Discount,0,1,17.24137931,45.02,1,BOM
A3SLNZ,20/11/2009,31/12/2009,4,448.49,0,1,Surburban,1,Multichannel,Discount,0,1,17.24137931,60.52,1,MAA
GUBE7L,20/11/2009,20/11/2009,6,144.86,0,1,Urban,0,Phone,Discount,0,1,6.25,40.02,1,BOM
F6JGMX,20/11/2009,20/11/2009,2,296.25,1,0,Surburban,0,Phone,No Offer,0,1,10.71428571,1,1,MAA
AY5MEX,21/11/2009,21/11/2009,8,238.68,0,1,Urban,0,Web,No Offer,0,1,6.451612903,40.2,1,BOM
D7DBTS,20/11/2009,06/01/2010,3,412.41,1,1,Urban,0,Web,Buy One Get One,0,1,95.83333333,55.2,1,BOM
6LPFAL,20/11/2009,20/11/2009,3,839.37,0,1,Surburban,1,Multichannel,Discount,0,1,6.25,45.02,1,BOM
LBX8U6,25/11/2009,11/01/2010,7,69.62,0,1,Urban,0,Web,Buy One Get One,0,1,83.33333333,118.47,1,BOM
GRJJBL,20/11/2009,14/12/2009,9,191.25,1,0,Rural,0,Web,Discount,0,1,16.66666667,34.04,1,BOM
33UT3S,20/11/2009,04/12/2009,2,537.77,0,1,Urban,1,Web,Buy One Get One,0,1,0,40.08,1,BOM
HK6NJB,21/11/2009,21/11/2009,4,114.32,1,0,Surburban,1,Phone,Buy One Get One,0,1,9.090909091,73.26,1,BOM
RAE6AD,20/11/2009,20/11/2009,1,271.31,0,1,Urban,0,Phone,No Offer,1,1,0,70.83,1,MAA
TM92CZ,20/11/2009,12/01/2010,4,29.99,0,1,Rural,0,Phone,Buy One Get One,0,1,59.25925926,30.38,1,BOM
LYQG9Z,21/11/2009,21/12/2009,4,67.64,0,1,Urban,0,Web,Discount,1,1,71.42857143,35.39,1,BOM
V97YHB,12/12/2009,17/12/2009,8,29.99,1,0,Urban,0,Phone,Discount,0,1,0,141.33,1,BOM
YEM4V8,21/11/2009,21/11/2009,11,240.36,1,1,Urban,0,Web,Buy One Get One,0,1,21.875,40.02,1,BOM
9U5LLF,20/11/2009,05/12/2009,7,568.96,0,1,Urban,1,Web,Discount,0,1,39.13043478,45.93,1,MAA
6QZXRW,20/11/2009,30/11/2009,4,187.56,0,1,Urban,1,Phone,No Offer,0,1,0,34.04,1,BOM
E3UZ8P,20/11/2009,20/11/2009,9,29.99,0,1,Surburban,1,Web,Buy One Get One,0,1,87.5,70.07,1,BOM
MMENSU,20/11/2009,20/11/2009,7,563.58,1,0,Rural,1,Phone,Discount,0,1,16,45.02,1,BOM
BLTD4X,21/11/2009,21/11/2009,7,314.41,0,1,Urban,0,Web,Discount,0,1,20.68965517,55.13,1,BOM
BF8SNL,20/11/2009,20/11/2009,9,29.99,1,0,Rural,1,Web,Discount,0,1,13.33333333,70.45,1,DEL
3HPTJT,20/11/2009,20/11/2009,2,70.12,0,1,Urban,0,Phone,Buy One Get One,0,1,11.53846154,40.02,1,DEL
WA3LPF,20/11/2009,20/11/2009,2,246.61,1,0,Rural,0,Web,No Offer,0,1,29.16666667,45.02,1,BOM
YMWZ5K,20/11/2009,08/01/2010,4,268.09,1,1,Urban,0,Phone,No Offer,0,1,56.25,36.24,1,BOM
BWFH7V,21/11/2009,21/11/2009,2,240.62,1,1,Surburban,1,Web,Buy One Get One,0,1,46.66666667,52.83,1,BOM
V2KSYK,21/11/2009,21/11/2009,1,428.75,1,0,Urban,0,Multichannel,No Offer,1,1,0,63.99,1,DEL
X6SXA8,21/11/2009,21/11/2009,4,482.02,1,0,Surburban,0,Web,Discount,0,1,53.33333333,70.4,1,BOM
L5MREW,21/11/2009,08/12/2009,11,29.99,1,0,Urban,0,Phone,Discount,0,1,10.81081081,57.64,1,MAA
AHZEG8,21/11/2009,30/11/2009,1,215.1,0,1,Rural,1,Multichannel,No Offer,1,1,73.91304348,63.82,1,BOM
UQ6UHT,21/11/2009,07/12/2009,6,181.01,0,1,Rural,0,Phone,Buy One Get One,0,1,13.33333333,37.64,1,BOM
U36PLA,21/11/2009,21/11/2009,11,29.99,1,0,Surburban,0,Web,Buy One Get One,0,0,33.33333333,40.02,1,BOM
GH8XLB,21/11/2009,21/11/2009,2,152.99,1,0,Urban,0,Web,Discount,0,0,33.33333333,40.02,1,DEL
6GZCTL,21/11/2009,21/11/2009,1,335.22,1,0,Urban,1,Phone,Discount,0,1,0,76.04,1,BOM
AAHQXV,21/11/2009,28/12/2009,1,153.21,0,1,Surburban,0,Web,No Offer,0,1,44.44444444,49.48,1,MAA
MBN654,21/11/2009,21/11/2009,9,41.75,0,1,Surburban,0,Phone,No Offer,0,1,10,45.02,1,BOM
T2P7AB,05/12/2009,19/01/2010,4,138.42,1,0,Surburban,1,Phone,Discount,0,1,45.16129032,132.46,1,DEL
W9DZLV,18/01/2010,18/01/2010,9,167.97,1,0,Rural,0,Web,Discount,0,1,73.33333333,37.02,1,BOM
4LGGKM,21/11/2009,21/11/2009,8,164.83,1,0,Rural,0,Phone,Discount,1,1,30,45.02,1,BOM
6WN6PZ,21/11/2009,21/11/2009,7,78.66,0,1,Urban,1,Phone,Discount,1,1,71.42857143,40.02,1,DEL
89G2ZF,21/11/2009,21/11/2009,4,128.93,0,1,Surburban,0,Web,No Offer,0,1,6.451612903,45.02,1,BOM
SG6CUB,23/11/2009,07/12/2009,2,261.09,0,1,Urban,0,Web,Buy One Get One,0,1,25,54.24,1,BLR
AQQ4JP,25/11/2009,25/11/2009,2,103.76,1,0,Surburban,0,Web,No Offer,0,1,13.79310345,87.75,1,BLR
GRZ7KY,22/11/2009,22/11/2009,10,244.16,0,1,Surburban,0,Multichannel,No Offer,1,1,0,52.77,1,BOM
ARKSJF,21/11/2009,21/11/2009,8,76.35,0,1,Surburban,1,Phone,Discount,0,1,20,49.03,1,DEL
AA42S7,01/12/2009,01/12/2009,1,74.59,0,1,Surburban,1,Phone,Buy One Get One,1,1,7.142857143,27.68,1,MAA
JGB49F,21/11/2009,21/11/2009,9,80.63,1,0,Urban,1,Phone,Discount,0,1,3.225806452,61.55,1,BOM
BXQVDH,21/11/2009,21/11/2009,9,149.2,0,1,Surburban,1,Web,No Offer,0,1,51.85185185,40.2,1,DEL
NDGJUN,12/01/2010,12/01/2010,3,214.88,1,0,Surburban,0,Web,Discount,0,1,11.53846154,40.02,1,DEL
CAJSV7,21/11/2009,21/11/2009,10,663.27,1,0,Rural,1,Web,Discount,1,1,6.060606061,31.02,1,DEL
SU65GB,21/11/2009,21/11/2009,2,127.07,0,1,Surburban,0,Web,Buy One Get One,0,1,92.59259259,35,1,MAA
